# 无效直播源
# 生成时间: 2025-12-12 22:08:46
🌐无效频道,#genre#
河南卫视,http://gslbmgsplive.miguvideo.com/wd-henanwssd-600/index.m3u8?msisdn=202511251000564959721e61ca4527a34edcb7502e5508&mdspid=&spid=600633&netType=0&sid=5910021585&pid=2028597139&timestamp=20251125100056&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=790187291&ParentNodeID=-99&assertID=5910021585&client_ip=106.13.250.88&SecurityKey=20251125100056&promotionId=&mvid=5900005706&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=6c27ea22d953c267282fed54795e2893&ddCalcu=369ce822270ee05a92724d59d5e3fc228627
东方卫视,http://goo.bkpcp.top/mg/dfws
广东卫视,http://j.x.bkpcp.top/jx/GUANGDHD
重庆卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000004796458.m3u8
北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-20.ctv
CCTV5+,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225603
北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-50.m3u8
广东卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873459.m3u8
广东卫视,https://stream1.freetv.fun/yan-dong-wei-shi-83.ctv
三沙卫视,http://113.64.146.99:9901/hls/88/index.m3u8
重庆卫视,https://stream1.freetv.fun/zhong-qing-wei-shi-62.m3u8
重庆卫视,https://stream1.freetv.fun/zhong-qing-wei-shi-4.m3u8
三沙卫视,http://pullsstv90080111.ssws.tv/live/SSTV20230221.m3u8
CCTV第一剧场,https://epg.pw/stream/6d7bf281e3d739806a73f5373acaa6e01988ec9739f5ac1355ce54b47a928472.m3u8
天津卫视,https://stream1.freetv.fun/tian-jin-wei-shi-57.m3u8
三沙卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001185/index.m3u8
三沙卫视,http://[2409:8087:2001:20:2800:0:df6e:eb21]:80/ott.mobaibox.com/PLTV/4/224/3221228626/index.m3u8
三沙卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227172/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
三沙卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227172/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
河南卫视,http://106.53.99.30/tv/20250803.php?id=河南卫视
河南卫视,http://219.157.60.114:7001/rtp/225.1.4.98:1127
河南卫视,http://221.226.4.10:85/tsfile/live/0139_1.m3u8?key=txiptv
三沙卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?IAS
三沙卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8
河南卫视,http://cssbyd.imwork.net:8082/hls/37/index.m3u8
河南卫视,http://60.174.40.117:85/tsfile/live/1034_1.m3u8?key=txiptv
河南卫视,http://106.53.99.30/tv/api.php?id=henws
河南卫视,http://39.164.174.139:5000/nl.m3u8?id=HENWSHD
河南卫视,http://106.53.99.30/tv/jzb.php?id=henws
河南卫视,http://8.138.7.223/tv/migu3.php?id=hnws
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
河南卫视,http://nctv.top/IDOEPpiryt/hntv.php?id=hnws
河南卫视,http://123.138.216.44:9902/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://tvcdn.stream3.hndt.com/tv/65c4a6d5017e1000b2b6ea2500000000_transios/playlist.m3u8?wsSecret=6f3c30aef2893c05d80306781c41bb94&wsTime=1746615649
河南卫视,http://tvcdn.stream3.hndt.com/tv/65c4a6d5017e1000b2b6ea2500000000_transios/playlist.m3u8?wsSecret=7f59b59573ebfe76d91b35446bb207ad&wsTime=1746680128
河南卫视,http://j.x.bkpcp.top/jx/HENHD
天津卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226459
浙江卫视,http://144.255.32.94:8288/rtp/239.21.1.90:5002
河南卫视,https://live.sxrtv.com/iptv/hnws.flv
江苏卫视,http://58.222.30.156/sx.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024171103.m3u8
深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-45.m3u8
江苏卫视,http://[2409:8087:1a0a:df::404b]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
江苏卫视,http://159.75.85.63:36666/migu/623899368.m3u8?migutoken=44450ee5d9805c0c359d156e873d4cc8f71e5d03261dac3242e7ef82f604c2e10f8f5e17cf1787414b5a682160148f45ba9af15e6228bead8ac342edc8f55c371c850283f55eaa4fd2641cd2c4
江苏卫视,http://[2409:8087:74f0:22::6]:6410/270000001128/9900000524/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000524
浙江卫视,http://z.b.bkpcp.top/m.php?id=zjws
江苏卫视,http://113.135.194.13:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,https://stream1.freetv.fun/zhong-qing-wei-shi-86.ctv
江苏卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226310/.m3u8
四川卫视,http://58.48.104.109:4022/rtp/239.69.1.169:10650
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225938/1.m3u8
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225929/1.m3u8
江苏卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226495/.m3u8
江苏卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225613/.m3u8
江苏卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226310/index.m3u8?IASHttpSessionId=
江苏卫视,http://116.9.204.242:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://113.64.146.99:9901/hls/59/index.m3u8
江苏卫视,http://58.17.48.228:808/hls/34/index.m3u8
河南卫视,http://58.48.104.109:4022/rtp/239.69.1.168:10644
四川卫视,http://60.174.40.117:85/tsfile/live/0123_1.m3u8?key=txiptv
广东卫视,https://stream1.freetv.fun/yan-dong-wei-shi-gao-qing-3.m3u8
四川卫视,http://106.53.99.30/tv/20250803.php?id=四川卫视
四川卫视,http://221.226.4.10:85/tsfile/live/0123_1.m3u8?key=txiptv
江苏卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226310/index.m3u8
江苏卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226310/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
四川卫视,http://219.157.60.114:7001/rtp/225.1.4.151:1306
山东卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226957/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EjW26v5VaHGy1jQuIA-4EbA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
四川卫视,http://106.53.99.30/tv/jzb.php?id=scws
四川卫视,http://219.145.93.74:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-4.m3u8
四川卫视,http://39.164.174.139:5000/nl.m3u8?id=SCWSHD
四川卫视,http://106.53.99.30/tv/api.php?id=scws4k
重庆卫视,https://stream1.freetv.fun/zhong-qing-wei-shi-3.ctv
河南卫视,http://219.145.93.74:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-34.ctv
四川卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226924/1.m3u8
四川卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226523/1.m3u8
四川卫视,http://123.138.216.44:9902/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
农林卫视,http://8.138.7.223/【公众号：榴芒电视】/农林卫视.m3u8
四川卫视,https://live.sxrtv.com/iptv/scws.flv
河南卫视,http://z.b.bkpcp.top/m.php?id=hnws
农林卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/zgnlws/51/20250804/index.m3u8?msisdn=202511251000577182a3763b194c4c8ffb0587571afefa&mdspid=&spid=600572&netType=0&sid=5910022186&pid=2028597139&timestamp=20251125100057&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956904896&ParentNodeID=-99&assertID=5910022186&client_ip=106.13.250.88&SecurityKey=20251125100057&promotionId=&mvid=5900006709&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=e0dc51555c8477e242bf3fedb70b0cf1&ddCalcu=1ef0ecd20c6b500175b5d5ecf834f7b72e42
山东卫视,http://z.b.bkpcp.top/m.php?id=sdws
浙江卫视,http://58.222.30.156/sx.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024054703.m3u8
浙江卫视,http://[2409:8087:1a0a:df::4031]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
河南卫视,http://114.254.38.135:18888/rtp/239.3.1.27:8128
康巴卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000266002.m3u8?cdn=ystenlive
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://[2409:8087:74f0:22::5]:6410/270000001128/9900000531/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000531
深圳卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873474.m3u8
浙江卫视,http://113.135.194.13:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://115.171.216.39:4000/rtp/225.1.8.140:8128
深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-51.ctv
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=739abf201649062902
安多卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000266001.m3u8?cdn=ystenlive
浙江卫视,http://39.134.67.108/PLTV/88888888/224/3221225959/1.m3u8
浙江卫视,http://116.9.204.242:9901/tsfile/live/0122_2.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226339/.m3u8
CCTV15,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227175/index.m3u8
河南卫视,http://115.171.216.99:4000/rtp/225.1.8.140:8128
浙江卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226339/index.m3u8?IASHttpSessionId=
浙江卫视,http://58.17.48.228:808/hls/32/index.m3u8
CCTV15,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225641/index.m3u8
浙江卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225612/.m3u8
浙江卫视,http://113.64.146.99:9901/hls/57/index.m3u8
广东卫视,https://stream1.freetv.fun/yan-dong-wei-shi-51.m3u8
深圳卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010068
河南卫视,http://115.171.80.250:1688/rtp/225.1.8.140:8128
河北卫视,http://58.48.104.109:4022/rtp/239.254.96.113:9616
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
四川卫视,http://j.x.bkpcp.top/jx/SICHD
四川卫视,http://z.b.bkpcp.top/m.php?id=scws
河北卫视,http://60.174.40.117:85/tsfile/live/1035_1.m3u8?key=txiptv
河北卫视,http://106.53.99.30/tv/20250803.php?id=河北卫视
三沙卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003887452.m3u8
四川卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226995/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EBQiz3wrGrpG0CUSRIJ-7Jg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
河北卫视,http://zqh2333.top:2222/rtp/239.93.24.132:5140?key=txiptv
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=fe44b6c42c2e7065c441a28de6f13955
广东卫视,https://stream1.freetv.fun/yan-dong-wei-shi-69.ctv
河北卫视,http://106.53.99.30/tv/api.php?id=hebws
河北卫视,http://106.53.99.30/tv/jzb.php?id=hebiws
河北卫视,http://39.164.174.139:5000/nl.m3u8?id=HEBWSHD
河南卫视,http://144.255.32.94:8288/rtp/239.21.2.37:5002
浙江卫视,http://153.0.171.163:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://8.138.7.223/tv/heb.php?id=0001
深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-102.ctv
河北卫视,http://8.138.7.223/tv/heb.php?id=0000
河北卫视,http://8.138.7.223/tv/heb.php?id=00011
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=3d44740039027301acf8341d7361ab59
广东卫视,http://goo.bkpcp.top/mg/gdws
河北卫视,http://iptv.huuc.edu.cn/hls/hebhd.m3u8
东方卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010054
江苏卫视,https://stream1.freetv.fun/jiang-su-wei-shi-106.ctv
河北卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227014/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ErSGjhI3DMaaAASPrbQJYTg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-114.ctv
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-44.ctv
三沙卫视,https://stream1.freetv.fun/san-sha-wei-shi-59.ctv
山东卫视,http://58.222.30.156/sx.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024171603.m3u8
山东卫视,http://[2409:8087:1a0a:df::404b]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
河北卫视,https://live.sxrtv.com/iptv/hbws.flv
山东卫视,http://[2409:8087:74f0:22::5]:6410/270000001128/9900000527/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000527
江苏卫视,https://stream1.freetv.fun/jiang-su-wei-shi-56.ctv
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221225952/1.m3u8
康巴卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227027/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkHMvBpWz4rccMxNvSRekpQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
江苏卫视,https://stream1.freetv.fun/jiang-su-wei-shi-15.ctv
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221226034/1.m3u8
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-90.ctv
山东卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226456/.m3u8
山东卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226507/.m3u8
山东卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226456/index.m3u8?IASHttpSessionId=
浙江卫视,https://stream1.freetv.fun/ipv6-zhe-jiang-wei-shi-83.m3u8
山东卫视,http://58.17.48.228:808/hls/43/index.m3u8
山东卫视,http://livealone.iqilu.com/iqilu/sdtvhjOF03kn.m3u8
山东卫视,http://124.128.73.58:9901/tsfile/live/0107_1.m3u8
江苏卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010059
湖南卫视,http://58.48.104.109:4022/rtp/239.254.96.139:8908
四川卫视,http://144.255.32.94:8288/rtp/239.21.2.15:5002
山东卫视,http://113.64.146.99:9901/hls/62/index.m3u8
四川卫视,http://144.255.32.94:8288/rtp/239.21.1.34:5002
湖南卫视,http://221.226.4.10:85/tsfile/live/1016_1.m3u8?key=txiptv
湖南卫视,http://60.174.40.117:85/tsfile/live/1030_1.m3u8?key=txiptv
湖南卫视,http://219.157.60.114:7001/rtp/225.1.4.82:1111
湖南卫视,http://106.53.99.30/tv/20250803.php?id=湖南卫视
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-98.m3u8
山东卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226456/index.m3u8
山东卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226456/index.m3u8
湖南卫视,http://39.164.174.139:5000/nl.m3u8?id=HNWSHD
湖南卫视,http://106.53.99.30/tv/jzb.php?id=hunws
湖南卫视,http://219.145.93.74:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://8.138.7.223/tv/migu3.php?id=hunws
湖南卫视,http://106.53.99.30/tv/api.php?id=hnws4k
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-7.ctv
农林卫视,http://144.255.32.94:8288/rtp/239.21.1.235:5002
山东卫视,http://153.0.171.163:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://zqh2333.top:2222/rtp/239.94.0.116:5140
湖南卫视,http://j.x.bkpcp.top/jx/HUNANHD
江苏卫视,https://stream1.freetv.fun/jiang-su-wei-shi-gao-qing-10.m3u8
湖南卫视,http://123.138.216.44:9902/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226493/1.m3u8
湖南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226509/1.m3u8?zoneoffset=480&servicetype=1&icpid=&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EIGb_ib7rnBX9_sANRKq9sg%7EpK8OKM5JoJWWbLRyLfPcUMkwWZ90MzSI9S9PDltJsYzd0ZGcS3Tkh7syciNKJa-w60mDOdwtDyoNwCx9aRgzHNH9AUREV_qvNJtXHRPzYw0%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3D%3D%3A20221022013542%2C915973%2C119.123.71.209%2C20221022013542%2C10000100000000050000000003873458%2C915973%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000007253514_0%2CEND&GuardEncType=2
河北卫视,http://z.b.bkpcp.top/m.php?id=hbws
河南卫视,http://58.222.30.156/sx.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024059703.m3u8
湖南卫视,https://live.sxrtv.com/iptv/hunws.flv
河南卫视,http://113.135.194.13:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://159.75.85.63:36666/migu/790187291.m3u8?migutoken=54e950d8de5b9f9fa88c0f95d33485b2d9c0ade774aa8f55029e6ce7c5d1b8cc8d7eaba6b0fea66a3ef3801aca4db576b10ae3b6bff3e65f6a9226f1c4f208831ddca2923ba0a0d2d40f29a47a
河南卫视,http://[2409:8087:74f0:22::7]:6410/270000001128/9900000027/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000027
河南卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225639/.m3u8
河南卫视,http://39.134.67.134/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226480/.m3u8
河南卫视,http://39.134.67.108/PLTV/88888888/224/3221226023/1.m3u8
CCTV5+,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227348/index.m3u8
河南卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226320/.m3u8
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-110.ctv
湖北卫视,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/hubeiwshd/2000/index.m3u8?msisdn=20251125100056284e8ca4a13c4394893e6f408d500890&mdspid=&spid=600633&netType=0&sid=5910022163&pid=2028597139&timestamp=20251125100056&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=947472496&ParentNodeID=-99&assertID=5910022163&client_ip=106.13.250.88&SecurityKey=20251125100056&promotionId=&mvid=5900004355&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=11d3b62b53cc6eb9d54984268a00b6b7&ddCalcu=71b1e6d2b370b006a28b65234c8c964e5bd9
河南卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226480/index.m3u8?IASHttpSessionId=
河南卫视,http://58.17.48.228:808/hls/55/index.m3u8
河南卫视,http://113.64.146.99:9901/hls/77/index.m3u8
湖北卫视,http://58.48.104.109:4022/rtp/239.254.96.115:8664
山东卫视,http://j.x.bkpcp.top/jx/SHANDHD
河南卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226480/index.m3u8
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-gao-qing-6.m3u8
湖北卫视,http://221.226.4.10:85/tsfile/live/1017_1.m3u8?key=txiptv
湖北卫视,http://219.157.60.114:7001/rtp/225.1.4.89:1118
湖北卫视,http://60.174.40.117:85/tsfile/live/0132_1.m3u8?key=txiptv
河南卫视,http://153.0.171.163:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://106.53.99.30/tv/20250803.php?id=湖北卫视
湖北卫视,http://39.164.174.139:5000/nl.m3u8?id=HBWSHD
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
湖北卫视,http://106.53.99.30/tv/jzb.php?id=hbws
湖北卫视,http://8.138.7.223/tv/migu3.php?id=hubws
广东卫视,https://stream1.freetv.fun/yan-dong-wei-shi-45.ctv
湖南卫视,https://migu.188766.xyz/?migutoken=b26dee3be10d8a098a5e5407a313cc9d&id=hnws&type=sz
四川卫视,http://[2409:8087:1a0a:df::4031]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
江苏卫视,http://goo.bkpcp.top/mg/jsws
四川卫视,http://58.222.30.156/sx.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024061403.m3u8
四川卫视,http://39.134.67.6/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226338/.m3u8
四川卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226513/.m3u8
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221226014/1.m3u8
四川卫视,http://[2409:8087:74f0:22::6]:6410/270000001128/9900000025/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000025
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221225970/1.m3u8
河北卫视,http://144.255.32.94:8288/rtp/239.21.1.168:5002
四川卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226338/index.m3u8?IASHttpSessionId=
四川卫视,http://118.122.2.29:9999/hls/18/index.m3u8
四川卫视,http://113.64.146.99:9901/hls/65/index.m3u8
浙江卫视,https://iptv.catvod.com/live.php?id=%E6%B5%99%E6%B1%9F%E5%8D%AB%E8%A7%86
四川卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226338/index.m3u8
河北卫视,http://144.255.32.94:8288/rtp/239.21.1.35:5002
湖北卫视,http://z.b.bkpcp.top/m.php?id=hubws
四川卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226338/index.m3u8
湖北卫视,https://live.sxrtv.com/iptv/hubws.flv
江苏卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873461.m3u8
广东卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000520
湖北卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226952/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EREB40lnZnCEwjRy7LZuhIQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
四川卫视,http://153.0.171.163:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
农林卫视,http://61.150.67.62:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
农林卫视,http://124.116.183.146:9901/tsfile/live/1004_1.m3u8
安徽卫视,http://58.48.104.109:4022/rtp/239.69.1.70:10060
浙江卫视,https://stream1.freetv.fun/zhe-jiang-wei-shi-36.ctv
康巴卫视,http://www.terrykang.xyz:35455/itv/1000000005000266002.m3u8?cdn=ystenlive
康巴卫视,http://139.196.151.191:2051/rtp/239.45.1.251:5140
康巴卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225660/.m3u8
康巴卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221225660/index.m3u8?IASHttpSessionId=
康巴卫视,http://118.122.2.29:9999/hls/39/index.m3u8
康巴卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225856/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
康巴卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225856/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
安徽卫视,http://221.226.4.10:85/tsfile/live/0130_1.m3u8?key=txiptv
康巴卫视,http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/wh7f454c46tw3423902933_-437655574/ott.mobaibox.com/PLTV/3/224/3221227645/index.m3u8
安徽卫视,http://60.174.40.117:85/tsfile/live/1019_1.m3u8?key=txiptv
安徽卫视,http://106.53.99.30/tv/20250803.php?id=安徽卫视
深圳卫视,https://stream1.freetv.fun/shen-zhen-wei-shi-8.ctv
康巴卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
安徽卫视,http://219.157.60.114:7001/rtp/225.1.4.87:1116
重庆卫视,https://stream1.freetv.fun/zhong-qing-wei-shi-57.m3u8
康巴卫视,http://[2409:8087:1a15:10d1::38]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
湖南卫视,http://z.b.bkpcp.top/m.php?id=hunws
