
音乐🎸合集,#genre#
莫文蔚-今儿个真高兴,http://em.21dtv.com/songs/60146649.mkv
莫文蔚-姑娘酒窝,http://em.21dtv.com/songs/60018945.mkv
莫文蔚-溜溜的情歌,http://em.21dtv.com/songs/60076463.mkv
萧敬腾-亲爱的小孩,http://em.21dtv.com/songs/60072303.mkv
萧敬腾-河,http://em.21dtv.com/songs/60139064.mkv
萧敬腾-爱的大未来,http://em.21dtv.com/songs/60146652.mkv
蔡琴-今宵多珍重,http://em.21dtv.com/songs/60023921.mkv
蔡琴-你一定要是个孩子,http://em.21dtv.com/songs/60139088.mkv
蔡琴-张三的歌,http://em.21dtv.com/songs/60144413.mkv
蔡琴-恰似你的温柔,http://em.21dtv.com/songs/60144414.mkv
蔡琴-月光小夜曲,http://em.21dtv.com/songs/60144415.mkv
蔡琴-绿岛小夜曲,http://em.21dtv.com/songs/60028153.mkv
蔡琴-被遗忘的时光,http://em.21dtv.com/songs/60144417.mkv
薛之谦+大张伟-意外,http://em.21dtv.com/songs/60139090.mkv
薛之谦+林乐仪-时间煮雨,http://em.21dtv.com/songs/60138035.mkv
薛之谦+毛不易-一半,http://em.21dtv.com/songs/60145570.mkv
薛之谦-一半,http://em.21dtv.com/songs/60138034.mkv
薛之谦-凤凰花千年恋,http://em.21dtv.com/songs/60145569.mkv
薛之谦-小孩,http://em.21dtv.com/songs/60139089.mkv
薛之谦-王子公主,http://em.21dtv.com/songs/60143903.mkv
薛之谦-遗憾,http://em.21dtv.com/songs/60146669.mkv
薛凯琪-520,http://em.21dtv.com/songs/60145571.mkv
薛凯琪-远远关心,http://em.21dtv.com/songs/60145572.mkv
袁娅维+PGONE-BURN,http://em.21dtv.com/songs/60145576.mkv
袁娅维+艾福杰尼-一见如故,http://em.21dtv.com/songs/60145577.mkv
袁娅维+邓鼓-亲爱的朋友,http://em.21dtv.com/songs/60146671.mkv
袁娅维-ROLL,http://em.21dtv.com/songs/60146670.mkv
袁娅维-问情,http://em.21dtv.com/songs/60143908.mkv
许巍+叶蓓-流浪途中爱上你,http://em.21dtv.com/songs/60143921.mkv
许巍-四季,http://em.21dtv.com/songs/60145589.mkv
许巍-少年,http://em.21dtv.com/songs/60038121.mkv
许巍-时光,http://em.21dtv.com/songs/60039096.mkv
许巍-漫步,http://em.21dtv.com/songs/60028561.mkv
许巍-漫步,http://em.21dtv.com/songs/60028562.mkv
许巍-纯真,http://em.21dtv.com/songs/60013403.mkv
许巍-纯粹,http://em.21dtv.com/songs/60013384.mkv
许巍-蓝莲花,http://em.21dtv.com/songs/60026063.mkv
许茹芸-如果云知道,http://vodcdn.video.taobao.com/oss/ali-video/fd87aea7bc293a5930b8a64c752df476/video.m3u8
谭咏麟+李克勤-梦仍是一样,http://em.21dtv.com/songs/60029634.mkv
谭咏麟+李克勤-球迷奇遇记,http://em.21dtv.com/songs/60035811.mkv
谭咏麟+李克勤-理想与和平,http://em.21dtv.com/songs/60026892.mkv
谭咏麟+杜丽莎-今宵多珍重,http://em.21dtv.com/songs/60070818.mkv
谭咏麟+许冠杰-为你歌唱,http://em.21dtv.com/songs/60139109.mkv
谭咏麟+许冠杰-阿Sam与阿Tam,http://em.21dtv.com/songs/60138065.mkv
谭咏麟-何苦,http://em.21dtv.com/songs/60139108.mkv
谭咏麟-理想与和平,http://em.21dtv.com/songs/60026893.mkv
谭维维+冀行-鱼鸟之恋,http://em.21dtv.com/songs/60146689.mkv
谭维维+张雨佳+郑浩天+泽宙斯姬-如果有来生,http://em.21dtv.com/songs/60138071.mkv
谭维维+扎西平措-窗,http://em.21dtv.com/songs/60146690.mkv
谭维维+郑浩天+那吾克热玉素甫江-BlahBlahBlah,http://em.21dtv.com/songs/60138072.mkv
谭维维+韩磊-不忘初心,http://em.21dtv.com/songs/60143952.mkv
谭维维-昨天涯,http://em.21dtv.com/songs/60139115.mkv
谭维维-绣春,http://em.21dtv.com/songs/60139116.mkv
谭维维-行走在茫茫月光的中间,http://em.21dtv.com/songs/60145619.mkv
谭维维-陌上花开,http://em.21dtv.com/songs/60146688.mkv
赵传-快乐似神仙,http://em.21dtv.com/songs/60025784.mkv
赵传-看不见的地方,http://em.21dtv.com/songs/60143963.mkv
辛晓琪+ALin-空窗,http://em.21dtv.com/songs/60138094.mkv
辛晓琪-亲爱的小孩,http://em.21dtv.com/songs/60077183.mkv
辛晓琪-俩俩相忘,http://vodcdn.video.taobao.com/oss/ali-video/6b406c70e3007a5c66a2085c39b13d80/video.m3u8
辛晓琪-味道,http://vodcdn.video.taobao.com/oss/ali-video/ce005204d02a88cfac474f1583f08add/video.m3u8
迪克牛仔+刘心-有多少爱可以重来,http://em.21dtv.com/songs/60139148.mkv
迪克牛仔+杨培安-一样的月光,http://em.21dtv.com/songs/60139149.mkv
迪克牛仔-哭不出来,http://em.21dtv.com/songs/60139145.mkv
迪克牛仔-无力去爱谁,http://em.21dtv.com/songs/60139146.mkv
迪克牛仔-男人真命苦,http://em.21dtv.com/songs/60139147.mkv
邓丽君-你在我心中,http://em.21dtv.com/songs/60032477.mkv
邓丽君-漫步人生路,http://em.21dtv.com/songs/60028564.mkv
邓丽君歌曲精选九首经典歌曲,https://vdse.bdstatic.com//432792ba00998e73655101c9e706e1e2.mp4
邓紫棋+余赛亚-光年之外,http://em.21dtv.com/songs/60139163.mkv
邓紫棋+戴斯琪+肖茗+余赛亚-泡沫,http://em.21dtv.com/songs/60139164.mkv
邓紫棋+曹格-背叛,http://em.21dtv.com/songs/60143061.mkv
邓紫棋-偶尔,http://em.21dtv.com/songs/60143056.mkv
邓紫棋-光年之外,http://em.21dtv.com/songs/60143057.mkv
邓紫棋-回忆的沙漏,http://em.21dtv.com/songs/60143058.mkv
邓紫棋-多远都要在一起,http://em.21dtv.com/songs/60143059.mkv
邓紫棋-心之焰,http://em.21dtv.com/songs/60138099.mkv
邓紫棋-桃花诺,http://em.21dtv.com/songs/60138100.mkv
邓紫棋-死了都要爱,http://em.21dtv.com/songs/60143997.mkv
邓紫棋-泡沫,http://em.21dtv.com/songs/60143060.mkv
邓紫棋-穿越火线,http://em.21dtv.com/songs/60143998.mkv
那英+周杰伦-因为爱情,http://em.21dtv.com/songs/60139166.mkv
那英+达布希勒图-那又怎样,http://em.21dtv.com/songs/60146739.mkv
那英+陈奕迅-天地在我心,http://em.21dtv.com/songs/60139167.mkv
那英-三生三世十里桃花,http://em.21dtv.com/songs/60144000.mkv
那英-三生三世十里桃花,http://em.21dtv.com/songs/60146736.mkv
那英-你不是说，http://em.21dtv.com/songs/60146737.mkv
那英-想念,http://em.21dtv.com/songs/60049175.mkv
那英-有个爱你的人很容易，http://em.21dtv.com/songs/60146738.mkv
邰正宵-亲爱的小孩,http://em.21dtv.com/songs/60097616.mkv
邰正宵-没有你的我,http://em.21dtv.com/songs/60138104.mkv
郁可唯-小小天涯,http://em.21dtv.com/songs/60138120.mkv
郁可唯-我好想你,http://em.21dtv.com/songs/60144010.mkv
郁可唯-未至,http://em.21dtv.com/songs/60139174.mkv
郁可唯-水中央,http://em.21dtv.com/songs/60138121.mkv
陈丽娜-你的眼神,http://em.21dtv.com/songs/60138194.mkv
陈乘-爱在光年外,http://em.21dtv.com/songs/60145738.mkv
陈予新-无痛分手,http://em.21dtv.com/songs/60146793.mkv
陈以桐+许佳麟+胖胖胖-追光者,http://em.21dtv.com/songs/60146794.mkv
陈伟-家,http://em.21dtv.com/songs/60146810.mkv
陈伟霆-因你,http://em.21dtv.com/songs/60139217.mkv
陈佳-恨绵绵,http://em.21dtv.com/songs/60146795.mkv
陈俊析+蔡国庆-我和我的祖国,http://em.21dtv.com/songs/60139218.mkv
陈俊析-小小少年,http://em.21dtv.com/songs/60138195.mkv
陈倩倩-婴儿,http://vodcdn.video.taobao.com/oss/ali-video/4fc8d043456c092c392483bd293d0ee3/video.m3u8
陈元汐-桃花笑,https://vd2.bdstatic.com/mda-nbg4cz1tc501zby3/sc/cae_h264_delogo/1645068400771569995/mda-nbg4cz1tc501zby3.mp4
陈圣夫-听妈妈讲那过去的故事,http://em.21dtv.com/songs/60139222.mkv
陈奕迅-喜欢一个人,http://em.21dtv.com/songs/60138200.mkv
陈奕迅-床头灯,http://em.21dtv.com/songs/60146798.mkv
陈奕迅-披风,http://em.21dtv.com/songs/60138201.mkv
陈奕迅-披风,http://em.21dtv.com/songs/60146799.mkv
陈奕迅-放,http://em.21dtv.com/songs/60138202.mkv
陈奕迅-每一个明天,http://em.21dtv.com/songs/60029081.mkv
陈奕迅-海胆,http://em.21dtv.com/songs/60144104.mkv
陈奕迅-玛利奥派对,http://em.21dtv.com/songs/60028396.mkv
陈奕迅-谁来剪月光,http://em.21dtv.com/songs/60144105.mkv
陈奕迅-谁来剪月光,http://em.21dtv.com/songs/60146800.mkv
陈奕迅-马利奥派对,http://em.21dtv.com/songs/60028368.mkv
陈慧娴-千千阙歌,http://vodcdn.video.taobao.com/oss/ali-video/8f45a35108ebe1b1951d2936007e3cd0/video.m3u8
陈慧娴-归来吧,http://vodcdn.video.taobao.com/oss/ali-video/c89589fd5809cf6e2f1a4d7a52023733/video.m3u8
陈慧娴-明日有明天,http://em.21dtv.com/songs/60030151.mkv
陈慧娴-让一切随风,http://em.21dtv.com/songs/60100587.mkv
陈慧娴-逝去的诺言,http://em.21dtv.com/songs/60039551.mkv
陈慧娴-逝去的诺言,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/i78cWdjCSglPJHDaedL%40%40ld.m3u8
陈慧娴-黎明不要来,http://em.21dtv.com/songs/60026831.mkv
陈楚生+SPY.C-空,http://em.21dtv.com/songs/60145759.mkv
陈楚生-想念,http://em.21dtv.com/songs/60049177.mkv
陈楚生-渺小,http://em.21dtv.com/songs/60145758.mkv
陈楚生-简单而炽热的难忘,http://em.21dtv.com/songs/60146807.mkv
陈淑桦+李宗盛-你走你的路,http://em.21dtv.com/songs/60032576.mkv
陈百强-今宵多珍重,http://em.21dtv.com/songs/60023922.mkv
陈百强-偏偏喜欢你,http://em.21dtv.com/songs/60033420.mkv
陈百强-南北一家亲,http://em.21dtv.com/songs/60031082.mkv
陈百强-天才白痴梦,http://em.21dtv.com/songs/60041756.mkv
陈百强-念亲恩,http://em.21dtv.com/songs/60032661.mkv
陶喆+水汪汪的大眼睛-当爱已成往事,http://em.21dtv.com/songs/60145777.mkv
陶喆+汪苏泷-心乱飞,http://em.21dtv.com/songs/60138227.mkv
陶喆-她来听我的演唱会,http://em.21dtv.com/songs/60145775.mkv
陶喆-黑色星期二,http://em.21dtv.com/songs/60145776.mkv
陶晶莹+奯淇组合+曾慧兰+姬紫兰-姐姐妹妹站起来,http://em.21dtv.com/songs/60139261.mkv
陶晶莹+曾慧兰-太委屈,http://em.21dtv.com/songs/60139262.mkv
陶红-堂堂正正一辈子,http://em.21dtv.com/songs/60139263.mkv
陶辚竹-争奇斗艳,http://em.21dtv.com/songs/60145778.mkv
陶醉+白水鉴心-情愿在爱中沦陷,http://em.21dtv.com/songs/60145779.mkv
陶钰玉-小寂寞,http://em.21dtv.com/songs/60138228.mkv
陶钰玉-遇见爱,http://em.21dtv.com/songs/60139264.mkv
陶静-风中芦苇荡,http://em.21dtv.com/songs/60144157.mkv
随遇而安,https://vd2.bdstatic.com/mda-kh9n03rrhnbrua10/v1-cae/sc/mda-kh9n03rrhnbrua10.mp4?auth_key=1602767483-0-0-8c19357e11376878893f35c9cff19ac2&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=1436&split=1385026
隔壁团-再见十八岁,http://em.21dtv.com/songs/60139265.mkv
难念的经,https://vd4.bdstatic.com/mda-kfch1xy9wjyb8w7y/sc/mda-kfch1xy9wjyb8w7y.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D&auth_key=1602769853-0-0-506b3e23ca7976bf254da50a3123723e&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=1187&split=972800
雀斑乐团-坏习惯,http://em.21dtv.com/songs/60139266.mkv
雁南飞,https://vd3.bdstatic.com/mda-mej2eayk0509mtid/cae_h264/1621476941744306578/mda-mej2eayk0509mtid.mp4?v_from_s=hkapp-haokan-suzhou&auth_key=1632626742-0-0-cb3ef5b81cc90c3bcc04af43a8b1d410&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=
雁南飞,https://vd4.bdstatic.com/mda-khrbgp0c9sbzi90v/v1-cae/1080p/mda-khrbgp0c9sbzi90v.mp4?auth_key=1602763984-0-0-837bcb7502a362ef73f4d141e892f196&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=2317&split=2095096
雨中百合-爱的渡口一直等着你,http://em.21dtv.com/songs/60144329.mkv
雨中相思-龙千玉,http://txmov2.a.yximgs.com/upic/2020/11/25/16/BMjAyMDExMjUxNjAwNDRfMTU0MDc1NjUwOF8zOTc3MTI2OTA2MF8yXzM=_b_B0652e68c50f21d5cb6bdda5dbc7a3c13.mp4
雨侨-花季,http://em.21dtv.com/songs/60144158.mkv
雨宗林+王羽泽+小军-谁懂男人心,http://em.21dtv.com/songs/60144160.mkv
雨宗林-不配,http://em.21dtv.com/songs/60139267.mkv
雨宗林-幸福太昂贵,http://em.21dtv.com/songs/60144159.mkv
雨宗林-幸福满满,http://em.21dtv.com/songs/60139268.mkv
雨宗林-此情不渝,http://em.21dtv.com/songs/60139269.mkv
雨柔+望海高歌-永不分离,http://em.21dtv.com/songs/60139270.mkv
雨歌-情深缘浅,http://em.21dtv.com/songs/60146831.mkv
雨禾-红尘情花开,http://em.21dtv.com/songs/60146832.mkv
雨花石、,https://txmov2.a.kwimgs.com/upic/2022/06/15/06/BMjAyMjA2MTUwNjM1MTBfOTU2MzA3MDg4Xzc2ODAxOTAyMjI2XzJfMw==_b_B7adad3846903282e1275712860e91f3b.mp4?clientCacheKey=3xep5waav9ctiz9_b.mp4&tt=b&di=24710b6c&bp=10000
雨蝶,https://vd2.bdstatic.com/mda-kfdnve1w7e73c1jr/v1-cae/1080p/mda-kfdnve1w7e73c1jr.mp4?auth_key=1602767550-0-0-e84958f52723aced751a95f75255814f&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=3941&split=3389553
雨阳-男人也会哭,http://em.21dtv.com/songs/60139271.mkv
雨霏-失去爱情错过你,http://em.21dtv.com/songs/60145781.mkv
雨霏-我要陪你变老,http://em.21dtv.com/songs/60145782.mkv
雨霏-春暖花开,http://em.21dtv.com/songs/60145783.mkv
雨霏-爸妈是我心中的天,http://em.21dtv.com/songs/60145784.mkv
雨霖枫-唱尽伤心,http://em.21dtv.com/songs/60138229.mkv
雨霖枫-宁负天下不负你,http://em.21dtv.com/songs/60138230.mkv
雨露-天长地久只是传说,http://em.21dtv.com/songs/60145785.mkv
雨露-天长地久只是传说,http://em.21dtv.com/songs/60146833.mkv
雨露-新一曲红尘,http://em.21dtv.com/songs/60144161.mkv
雪中情,https://vd4.bdstatic.com/mda-kgmbmhvx8vx73v9w/v1-cae/sc/mda-kgmbmhvx8vx73v9w.mp4?auth_key=1602766785-0-0-ed739cb8d0e7ab57a452c1523554645f&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=967&split=941198
雪中情,https://vd4.bdstatic.com/mda-kh4hdntg23ym4pdd/v1-cae/1080p/mda-kh4hdntg23ym4pdd.mp4?auth_key=1602762806-0-0-c62ee181e3154376fdb29cb447ad26cc&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=2571&split=2274845
雪十郎-伤过的心,http://em.21dtv.com/songs/60146834.mkv
雪十郎-我的好老婆,http://em.21dtv.com/songs/60146835.mkv
雪山阿佳,https://txmov2.a.kwimgs.com/upic/2022/05/15/21/BMjAyMjA1MTUyMTM4MDFfOTU2MzA3MDg4Xzc0NTE3MTQ4NDE2XzJfMw==_b_B4c0462b674c8dd550827427f5f508232.mp4?clientCacheKey=3xkcfjmdw2rxwv4_b.mp4&tt=b&di=7a61dca2&bp=10000
雪无影-可惜你走了,http://em.21dtv.com/songs/60138231.mkv
雪晗-雨荷,http://em.21dtv.com/songs/60138232.mkv
雷二狗-女人和家,http://em.21dtv.com/songs/60139272.mkv
雷二狗-当爱情变成亲情,http://em.21dtv.com/songs/60139273.mkv
雷佳-春蚕,http://em.21dtv.com/songs/60145786.mkv
雷佳-水墨中国,http://em.21dtv.com/songs/60145787.mkv
雷安娜-今宵多珍重,http://em.21dtv.com/songs/60023924.mkv
雷有辉+邓建明-曙光,http://em.21dtv.com/songs/60039780.mkv
雷琛瑜-无神论,http://em.21dtv.com/songs/60146836.mkv
雷生冬-喝了这杯酒,http://em.21dtv.com/songs/60145788.mkv
雷雨哥-夕爱,http://em.21dtv.com/songs/60145789.mkv
雷鸣-武隆老家,http://em.21dtv.com/songs/60139274.mkv
雾虹-舞蹈,http://em.21dtv.com/songs/60144162.mkv
霍尊+王奕程-茉莉花,http://em.21dtv.com/songs/60147956.mkv
霍尊-桃花雨,http://em.21dtv.com/songs/60144163.mkv
霍尊-美丽的神话,http://em.21dtv.com/songs/60111516.mkv
霍尊-茉莉花,http://em.21dtv.com/songs/60147957.mkv
青春啊青春,https://vd2.bdstatic.com/mda-memd0026ke00b2ab/cae_h264/1621679124594529153/mda-memd0026ke00b2ab.mp4?v_from_s=hkapp-haokan-suzhou&auth_key=1632626835-0-0-58a705875a40c6b8ee417fb3c55feae5&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=
青春的火焰,https://vd2.bdstatic.com/mda-je8ac76ziwxg4975/sc/mda-je8ac76ziwxg4975.mp4?auth_key=1602773204-0-0-f0d4d852421f2d61acaee3c26fe06fb1&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=2268&split=1904197
青木林里青木秧,https://alimov2.a.kwimgs.com/upic/2022/06/25/08/BMjAyMjA2MjUwODA0MDRfOTU2MzA3MDg4Xzc3NTUyMDc4NDUyXzJfMw==_b_Bdfb1a869fc4f8beecfcd271255ef8551.mp4?clientCacheKey=3xm4zscvg4nh73k_b.mp4&tt=b&di=24710b6c&bp=10000
青柠乐队-星光,http://em.21dtv.com/songs/60145790.mkv
青青河边草,https://alimov2.a.kwimgs.com/upic/2022/06/06/05/BMjAyMjA2MDYwNTQxMjRfOTU2MzA3MDg4Xzc2MTQ1MzUyNzc1XzJfMw==_b_B18c954e77b75945bbebf4191e0ea6dd8.mp4?clientCacheKey=3xkqiem4yzwa9me_b.mp4&tt=b&di=24712421&bp=10000
靖儿-SayALittleWord,http://em.21dtv.com/songs/60138233.mkv
靖哥哥-为你心碎为你沉醉,http://em.21dtv.com/songs/60146837.mkv
非凡STAR-七彩童年梦,http://em.21dtv.com/songs/60146838.mkv
非明荣-一路唱到天安门,http://em.21dtv.com/songs/60145791.mkv
靳东-你不孤单,http://em.21dtv.com/songs/60144164.mkv
鞠婧祎-等不到你,http://em.21dtv.com/songs/60138234.mkv
鞠红川+唐伯虎-FALLINGSLOWLY,http://em.21dtv.com/songs/60145792.mkv
鞠红川+唐伯虎-只要有你我,http://em.21dtv.com/songs/60146839.mkv
鞠红川+唐伯虎-当你老了,http://em.21dtv.com/songs/60145793.mkv
鞠红川+唐伯虎-当你老了,http://em.21dtv.com/songs/60146840.mkv
鞠红川+唐伯虎-我要你,http://em.21dtv.com/songs/60139275.mkv
韦东明-遗落的阳台,http://em.21dtv.com/songs/60138235.mkv
韦东明-醒来吧,http://em.21dtv.com/songs/60138236.mkv
韦明华+阿妮桑-定格幸福,http://em.21dtv.com/songs/60146841.mkv
韦琪-单恋关系,http://em.21dtv.com/songs/60146842.mkv
韦琪-备胎,http://em.21dtv.com/songs/60144165.mkv
韦礼安-爱如空气,http://em.21dtv.com/songs/60139276.mkv
韩一菲-不要迷恋姐,http://em.21dtv.com/songs/60138237.mkv
韩东-老妹你真美,http://em.21dtv.com/songs/60138238.mkv
韩丹彤-勇气,http://em.21dtv.com/songs/60139277.mkv
韩丹彤-十年,http://em.21dtv.com/songs/60139278.mkv
韩俊林-兄弟干了这杯酒,http://em.21dtv.com/songs/60139279.mkv
韩俊林-原来我什么都不好,http://em.21dtv.com/songs/60139280.mkv
韩健-信仰的图腾,http://em.21dtv.com/songs/60146843.mkv
韩再芬-谁料皇榜中状元,http://em.21dtv.com/songs/60146926.mkv
韩冰+云朵-情歌赛过春江水,http://em.21dtv.com/songs/60138240.mkv
韩勇+傅又宣-BETTERTHISWAY,http://em.21dtv.com/songs/60146844.mkv
韩夏-再见,http://em.21dtv.com/songs/60144166.mkv
韩子豪-词人歌者,http://em.21dtv.com/songs/60145794.mkv
韩安旭-最痛的告白,http://em.21dtv.com/songs/60146845.mkv
韩宝仪-一曲相思唱不完,http://em.21dtv.com/songs/60145795.mkv
韩栋+韩雪-空情,http://em.21dtv.com/songs/60139282.mkv
韩磊+王小小-花开在眼前,http://em.21dtv.com/songs/60139283.mkv
韩磊+隋佶辰+王小小+李晓旭-走四方,http://em.21dtv.com/songs/60139284.mkv
韩磊-我站立的地方是中国,http://em.21dtv.com/songs/60145797.mkv
韩磊-白鹿原,http://em.21dtv.com/songs/60138241.mkv
韩磊和模仿者演唱《等待》,https://vd4.bdstatic.com/mda-kecnpbu2bmvydajf/v1-cae/sc/mda-kecnpbu2bmvydajf.mp4
颖宝儿-存在,http://em.21dtv.com/songs/60144174.mkv
颜佳欣-云顶,http://em.21dtv.com/songs/60139286.mkv
颜力妃-完美的一天,http://em.21dtv.com/songs/60144175.mkv
颜卓灵-BABYSTOP,http://em.21dtv.com/songs/60146854.mkv
颜卓灵-闪光,http://em.21dtv.com/songs/60144176.mkv
颜振豪+麒麟BABY-不要走留下来,http://em.21dtv.com/songs/60146855.mkv
颜福伟-明日话今天,http://em.21dtv.com/songs/60030133.mkv
颜裕林-兄弟你累了吗,http://em.21dtv.com/songs/60139287.mkv
颜裕林-再见吧脂肪,http://em.21dtv.com/songs/60139288.mkv
颜铭蔚-华佗,http://em.21dtv.com/songs/60145799.mkv
额尔古纳乐队-你的歌声风中飞来,http://em.21dtv.com/songs/60146856.mkv
风中有朵雨做的云,https://txmov2.a.kwimgs.com/upic/2022/07/03/06/BMjAyMjA3MDMwNjM1MjJfOTU2MzA3MDg4Xzc4MTk4NTM1Mzk2XzJfMw==_b_B4e1045328a86ba67d557d0b5adc35009.mp4?clientCacheKey=3xt2vzxqdz3xzf2_b.mp4&tt=b&di=2471916f&bp=10000
风又吹过八千里,https://txmov2.a.kwimgs.com/upic/2022/06/18/07/BMjAyMjA2MTgwNzAxNThfOTU2MzA3MDg4Xzc3MDEyNDkzNzU5XzJfMw==_b_Ba5cd9a2445fd2602409c4c10188c674d.mp4?clientCacheKey=3xrnrr329s623kq_b.mp4&tt=b&di=24710b6c&bp=10000
风含情水含笑,https://alimov2.a.kwimgs.com/upic/2022/06/08/07/BMjAyMjA2MDgwNzE4NTBfOTU2MzA3MDg4Xzc2Mjg3Nzk4NzQ0XzJfMw==_b_B375987d14e51a79300421bd54ea37707.mp4?clientCacheKey=3xdmpwqivcha8zy_b.mp4&tt=b&di=24716420&bp=10000
风小筝-青狐媚,http://em.21dtv.com/songs/60138254.mkv
风筝误,https://vdse.bdstatic.com/c331feb0b4730b05d03793ffc024e62a.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
风语-再唱梅殇吟,http://em.21dtv.com/songs/60146857.mkv
风语-放不下的牵挂,http://em.21dtv.com/songs/60138255.mkv
风语-无奈的放弃,http://em.21dtv.com/songs/60138256.mkv
风语-水仙诉,http://em.21dtv.com/songs/60138257.mkv
风语-水烟隔千城,http://em.21dtv.com/songs/60145800.mkv
风语-深海的鱼,http://em.21dtv.com/songs/60139289.mkv
风语-花落雨季,http://em.21dtv.com/songs/60146858.mkv
风语-苦涩的爱,http://em.21dtv.com/songs/60138258.mkv
风语-醉枣醉,http://em.21dtv.com/songs/60138259.mkv
风里不回顾,https://vd4.bdstatic.com/mda-ki9cb4fxn0sqye1j/v1-cae/sc/mda-ki9cb4fxn0sqye1j.mp4?auth_key=1602767887-0-0-03f60c0e1a1598f74b2109d998f8feaa&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=791&split=826606
风雨-为你心碎为你沉醉,http://em.21dtv.com/songs/60146859.mkv
风雨-爱的路上永相随,http://em.21dtv.com/songs/60138260.mkv
风雨人生路,https://vd3.bdstatic.com/mda-ncr16tqsb7t1zga1/1080p/cae_h264_delogo/1648328484303840898/mda-ncr16tqsb7t1zga1.mp4
风飘飘雨潇潇,https://alimov2.a.kwimgs.com/upic/2022/06/08/07/BMjAyMjA2MDgwNzIwNDRfOTU2MzA3MDg4Xzc2Mjg3ODY4NTM2XzJfMw==_b_B2cff790b56fd451f175022efebb2cef7.mp4?clientCacheKey=3x3eqjh3uhigy6i_b.mp4&tt=b&di=24716420&bp=10000
马丽-飘洋过海来看你,http://em.21dtv.com/songs/60146861.mkv
马伯骞+吕泽洲+周震南-齐天大圣,http://em.21dtv.com/songs/60146864.mkv
马伯骞+周震南-AreYouReady,http://em.21dtv.com/songs/60144196.mkv
马伯骞-GoingDownThisRoad,http://em.21dtv.com/songs/60144192.mkv
马伯骞-NODIFFERENCE,http://em.21dtv.com/songs/60145805.mkv
马伯骞-WithYou,http://em.21dtv.com/songs/60144193.mkv
马伯骞-从心,http://em.21dtv.com/songs/60144194.mkv
马伯骞-净说大实话,http://em.21dtv.com/songs/60146863.mkv
马伯骞-就像这样，http://em.21dtv.com/songs/60146862.mkv
马伯骞-总结出的歪理,http://em.21dtv.com/songs/60144195.mkv
马伯骞-我该走了2.0,http://em.21dtv.com/songs/60145806.mkv
马伯骞-触不可及,http://em.21dtv.com/songs/60145807.mkv
马关辉-西江姑娘,ht​​tp://em.21dtv.com/songs/60146865.mkv
马关辉-这个地方,http://em.21dtv.com/songs/60146866.mkv
马博-菊花爆满山,http://em.21dtv.com/songs/60144643.mkv
马向雷-寂寞的夜里我不能入睡,http://em.21dtv.com/songs/60145808.mkv
马嘉均-幽默感,http://em.21dtv.com/songs/60138263.mkv
马嘉瞳+田正-愁人的青春,http://em.21dtv.com/songs/60145809.mkv
马天龙-窒息,http://em.21dtv.com/songs/60144197.mkv
马宥熙-最好的前任,http://em.21dtv.com/songs/60145810.mkv
马常宝-一条路,http://em.21dtv.com/songs/60146867.mkv
马常宝-人生如此蹉跎,http://em.21dtv.com/songs/60146868.mkv
马德-戒不掉的习惯,http://em.21dtv.com/songs/60139291.mkv
马文会-爱情下的雪,http://em.21dtv.com/songs/60144198.mkv
马文会-爱情下的雪,http://em.21dtv.com/songs/60144669.mkv
马文吉-用尽一生去爱你,http://em.21dtv.com/songs/60145811.mkv
马旋-下辈子还等你,http://em.21dtv.com/songs/60146869.mkv
马旗-小小的哨所,http://em.21dtv.com/songs/60145812.mkv
马旗-警卫兵最忠诚,http://em.21dtv.com/songs/60145813.mkv
马旭东+马剑芬-思念泛滥成灾,http://em.21dtv.com/songs/60144199.mkv
马旭勤+张仪嘉-爱是你,http://em.21dtv.com/songs/60144200.mkv
马昕-如果爱情是海,http://em.21dtv.com/songs/60145814.mkv
马智宇+杨子一-美丽中国梦,http://em.21dtv.com/songs/60144203.mkv
马智宇-在一起,http://em.21dtv.com/songs/60144201.mkv
马智宇-天下父母的爱是最伟大的,http://em.21dtv.com/songs/60146870.mkv
马智宇-新娘,http://em.21dtv.com/songs/60139292.mkv
马智宇-最炫民族风,http://em.21dtv.com/songs/60144202.mkv
马槜铿-冲动,http://em.21dtv.com/songs/60144204.mkv
马槜铿-牛郎,http://em.21dtv.com/songs/60144205.mkv
