全国🍎高清,#genre#
凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2
凤凰卫视,https://k44991.kylintv.tv/live/pxna_iphone.m3u8
凤凰卫视,http://smart.cityq.xyz:8278/hkphoenix_twn/playlist.m3u8?tid=MD0D2495250724952507&ct=19249&tsum=b1c0a577a7f4aaa9af143d124ba24a40
凤凰卫视,https://vx65267199.18cn.dpdns.org/2.m3u8
凤凰卫视,https://alimov2.a.kwimgs.com/upic/2022/06/23/06/BMjAyMjA2MjMwNjU3MzFfOTU2MzA3MDg4Xzc3NDAwMzEyMzQxXzJfMw==_b_Bc4c9bf6711b2d6c2f7ea0d360dcd95ea.mp4?clientCacheKey=3xjs7bvgmjgaxy2_b.mp4&tt=b&di=24710b6c&bp=10000
凤凰卫视,http://122.152.202.33/s/81a8a44f/index.m3u8?id=fhhk TVB
凤凰卫视,https://epg.pw/stream/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.m3u8
凤凰卫视,http://bxtv.3a.ink/api.php?id=fhzx
凤凰卫视,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk
凤凰卫视,http://php.jdshipin.com/PLTV/iptv.php?id=fhhk
凤凰卫视,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
凤凰卫视,https://cdn6.101.qzz.io/163189/fhzx
凤凰卫视,https://cdn6.101.qzz.io/163189/fhhk
凤凰卫视,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw
凤凰卫视,http://php.jdshipin.com:8880/iptv.php?id=fhzx
凤凰卫视,https://migu.188766.xyz/?migutoken=9cbec32370da8e9ca676df7ef0f6eabb&id=hk_fhzx&type=dy
凤凰卫视,http://php.jdshipin.com/iptv.php?id=fhzx
凤凰卫视,http://php.jdshipin.com/PLTV/iptv.php?id=fhzx
凤凰卫视,https://cdn6.101.qzz.io/163189/fhzw
凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰卫视,http://php.jdshipin.com/PLTV/iptv.php?id=fhzw
凤凰卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3523&tk=7877e7cc41c7
凤凰卫视,https://migu.188766.xyz/?migutoken=b716df1db25ab6d101cde2562b5fbe3c&id=hk_fhzw&type=dy
凤凰卫视,http://113.25.107.142:10000/rtp/239.1.1.127:8127
凤凰卫视,https://txmov2.a.kwimgs.com/upic/2022/08/10/07/BMjAyMjA4MTAwNzIwNTVfOTU2MzA3MDg4XzgxNDM3MDI4MDIyXzJfMw==_b_Bdf440f3ac06360bf07f335476f5f3506.mp4?clientCacheKey=3x5ygijyhtgefmi_b.mp4&tt=b&di=24710b75&bp=10000
凤凰卫视,https://httop.top/fengshows-fengcn
凤凰卫视,https://dl.zhoujie218.top/new/fhx.php?id=fhzw
凤凰卫视,https://cdn.iptv8k.top/dl/jrys.php?id=18&time=20240926215313&ip=111.229.253.40
凤凰卫视,https://alimov2.a.kwimgs.com/upic/2022/06/25/08/BMjAyMjA2MjUwODAwMTZfOTU2MzA3MDg4Xzc3NTUxODgxNjg2XzJfMw==_b_B5e03e28aa6e9f330126bd23ae51300e5.mp4?clientCacheKey=3xqff5yrxm4mkuu_b.mp4&tt=b&di=24710b6c&bp=10000
凤凰卫视,http://bxtv.3a.ink/api.php?id=fhzw
凤凰卫视,http://122.224.58.42:85/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰卫视,https://httop.top/fengshows-fenghk
凤凰卫视,http://8.138.7.223/tv/fh.php?id=3
凤凰卫视,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
凤凰卫视,https://migu.188766.xyz/?migutoken=4266a142f82efa150f1ea4e564bda4fa&id=hk_fhzw&type=dy
凤凰卫视,https://migu.188766.xyz/?migutoken=450d156085c005da972515a550af0832&id=hk_fhzx&type=dy
凤凰卫视,http://r.jdshipin.com/0Rp07
凤凰卫视,http://r.jdshipin.com/yDoTN
凤凰卫视,http://r.jdshipin.com/cCCzW
凤凰卫视中文,http://106.116.241.95:9999/rtp/239.254.201.2:5226
凤凰卫视中文,http://27.184.29.44:12312/rtp/239.254.201.2:5226
凤凰卫视中文,http://117.30.58.133:18888/rtp/239.61.2.184:9092
凤凰卫视中文,http://27.191.201.123:19999/rtp/239.254.201.2:5226
凤凰卫视电影,http://27.184.29.44:12312/rtp/239.254.201.1:5214
凤凰卫视电影,http://27.191.201.123:19999/rtp/239.254.201.1:5214
凤凰卫视电影,http://106.116.241.95:9999/rtp/239.254.201.1:5214
凤凰卫视电影,https://smart.pendy.dpdns.org/Smart.php?id=weishimovie_twn
凤凰卫视电影,http://iot-mqqt.111yao.cn:8080/live/diyp_starmovies.m3u8
凤凰卫视资讯,http://106.116.241.95:9999/rtp/239.254.201.3:5227
凤凰卫视资讯,http://117.30.58.133:18888/rtp/239.61.2.183:9086
凤凰卫视资讯,http://27.191.201.123:19999/rtp/239.254.201.3:5227
凤凰卫视资讯,http://27.184.29.44:12312/rtp/239.254.201.3:5227
凤凰卫视香港,https://migu.188766.xyz/?migutoken=71c1dbe4568d6c43573e0f04671d588f&id=%E9%A6%99%E6%B8%AF%E5%8D%AB%E8%A7%86&pp=1
凤凰卫视香港,https://piccpndali.v.myalicdn.com/audio/xianggangweishi_2.m3u8
凤凰卫视香港,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
凤凰卫视香港,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8
凤凰资讯,http://222.212.84.190:54123/rtp/239.93.0.118:2191
凤凰资讯,http://smart.cityq.xyz:8278/phoenixinfo_hd/playlist.m3u8?tid=MB5B7253262872532628&ct=19249&tsum=e2b2dcd00f39adb64b6c03601da1e0e0
凤凰资讯,https://migu.188766.xyz/?migutoken=c9f8dce5f899854c1c1d560cbddcee24&id=hk_fhzx&type=dy
凤凰资讯,https://migu.188766.xyz/?migutoken=1e9e5b0d36b0944d41dbb427a73a51ca&id=hk_fhzx&type=dy
凤凰资讯,http://iptv.4666888.xyz/iptv2A.php?id=61
凤凰资讯,http://222.212.84.190:54123/rtp/239.93.1.4:2191
凤凰资讯,https://migu.188766.xyz/?migutoken=03594ccec0375e0e3e7cfb119b809a60&id=fhzx&pp=1
凤凰资讯,http://a.402089.xyz:4022/rtp/233.50.202.36:5140
凤凰香港,https://migu.188766.xyz/?migutoken=0c87a5411e057d73334504539da6a8f7&id=hk_fhhk&type=dy
凤凰香港,https://migu.188766.xyz/?migutoken=ac3b2c5b4c159b9781789e4551dbb7dd&id=hk_fhhk&type=dy
凤凰香港,http://iptv.4666888.xyz/iptv2A.php?id=62
凤凰香港,https://epg.pw/stream/5f16dc7fc8aaaed3205516c63e4a8c24bca9dbba1181684244729cf574505b0e.m3u8
凤凰香港,https://migu.188766.xyz/?migutoken=cd5d6de0401466d3a47e91c2fe2f545d&id=fhhk&pp=1
凤凰香港,http://139.196.228.200:5678/公众号搞机大师/fhx.php?id=hk
凤凰香港,http://51.89.166.17:3002/index.php?id=hkphoenix_twn

🇲🇴港·澳·台²,#genre#
🇲🇴澳门频道,#genre#

ช่อง 澳视澳门,https://fenghuang.tv12.xyz/181.m3u8
澳视澳门,https://cdn6.101.qzz.io/163189/asam
澳视澳门,http://r.jdshipin.com/n2YZI
澳视澳门,http://grandprix2023.asuscomm.com:8891/bysid/91.m3u8
澳视澳门,http://103.233.191.134:1935/ch1/ch1.live/playlist.m3u8
澳视澳门,https://live5.tdm.com.mo/ch1/ch1.live/playlist.m3u8
澳视澳门,http://103.233.191.132:1935/ch1/ch1.live/playlist.m3u8
澳视澳门,http://8.138.7.223/tv/gdmzyd.php?id=6
澳门Mac,http://grandprix2023.asuscomm.com:8891/bysid/96.m3u8
澳门Macau,https://live5.tdm.com.mo/ch3/ch3.live/playlist.m3u8
澳门体育,http://cdn6.163189.xyz/163189/amty
澳门体育,https://live5.tdm.com.mo/ch4/sport_ch4.live/playlist.m3u8
澳门综艺,http://cdn6.163189.xyz/163189/amzy
澳门综艺,https://live5.tdm.com.mo/ch6/hd_ch6.live/playlist.m3u8
澳门莲花,http://8.138.7.223/tv/lotustv.m3u8?live/110_1.m3u8?txiptv
澳门莲花,http://1033946631.cloudvdn.com/a.m3u8?domain=live-hdl.macaulotustv.com&player=1&streamid=lotustv:lotustv/macaulotustv&v3=1
澳门莲花,http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8
澳门葡文,https://live5.tdm.com.mo/ch2/ch2.live/playlist.m3u8
澳门资讯,http://grandprix2023.asuscomm.com:8891/bysid/94.m3u8
澳门资讯,https://live5.tdm.com.mo/ch5/info_ch5.live/playlist.m3u8

🇨🇳港·澳·台³,#genre#
🇹🇼台湾频道,#genre#
中天亚洲,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv109
中天亚洲,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv109
中天亚洲,https://smart.pendy.dpdns.org/Smart.php?id=ctiasia_twn
中天亚洲,http://xtvantsc.xyz/Smart.php?id=ctiasia_twn
中天亚洲,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV13.m3u8
中天亚洲,http://51.89.166.17:3002/index.php?id=ctiasia_twn
中天新闻,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv009
中天新闻,http://xtvantsc.xyz/litv_ts.php?id=4gtv-4gtv009
中天新闻,http://cdn.iptv8k.top/dl/jspd.php?id=1
中天新闻,http://222.128.55.152:9080/live/fc.m3u8
中天新闻,https://vx65267199.18cn.dpdns.org/5.m3u8
中天新闻,http://220.135.64.124:5050/4gtv-4gtv009/index.m3u8?proxy=true
中天新闻,https://smart.pendy.dpdns.org/Smart.php?id=ctinews
中天新闻,http://220.135.64.124:5050/of-4gtv-4gtv009/index.m3u8?proxy=true
中天新闻,http://220.135.64.124:5050/li-4gtv-4gtv009/index.m3u8?proxy=true
中天新闻,http://xtvantsc.xyz/Smart.php?id=ctinews
中天新闻,https://pxuchylhjchl.us-east-1.clawcloudrun.com/index.m3u8?pid=4gtv-4gtv009&sd=1080&proxy=false
中天新闻,http://bxtv.3a.ink/api.php?id=ztxw
中天新闻,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=4gtv-4gtv009
中天新闻,http://51.89.166.17:3002/index.php?id=ctinews
中天新闻,http://8.138.7.223/tv/hot.php?id=70
中天综合,http://51.89.166.17:3002/index.php?id=ctizhonghe
中天综合CTIMetro,http://smart.cityq.xyz:8278/ctizhonghe/playlist.m3u8?tid=MB6B3888954738889547&ct=19254&tsum=d0cb922e44e8a16bea598530697c581e
中天综合CTIMetro,https://smart.pendy.dpdns.org/Smart.php?id=ctizhonghe


🇨🇳新港澳台,#genre#
凤凰香港备,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
无线星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
民视闽南,rtmp://f13h.mine.nu/sat/tv051
中视闽南,rtmp://f13h.mine.nu/sat/tv091
华视闽南,rtmp://f13h.mine.nu/sat/tv111
台视闽南,rtmp://f13h.mine.nu/sat/tv071
东森超视,rtmp://f13h.mine.nu/sat/tv331
tvbs闽南,http://61.221.215.25:8800/hls/9/index.m3u8
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
动物星球国,http://61.221.215.25:8800/hls/57/index.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
唯心电视,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct4
TVB Plus,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbp
重温经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
HOY TV,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hoytv
RHK31,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk31
RHK32,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk32
nowsports,https://stream1.freetv.fun/nowsports-1.ctv
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
重温经典,http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
澳视澳门,http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳视卫星,http://php.jdshipin.com/TVOD/iptv.php?id=as
香港_C+_,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
CHC影迷电影,http://113.195.172.192:808/hls/112/index.m3u8
CHC家庭影院,http://113.195.172.192:808/hls/113/index.m3u8
CHC动作电影,http://113.195.172.192:808/hls/114/index.m3u8
翡翠台,http://122.152.202.33/s/81a8a44f/index.m3u8?id=53$LR•IPV4『线路19』
TVB Plus,https://stream1.freetv.fun/tvb-j2-1.m3u8
TVB娱乐新闻台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
广东珠江频备,http://php.jdshipin.com/TVOD/iptv.php?id=gdzj
广东体育频备,http://php.jdshipin.com/TVOD/iptv.php?id=gdty
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxh
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct4
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2
法国时装,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8

特区🌳频道,#genre#
Plus综合频粤,https://cdn9.163189.xyz/smt3.1.1.php?id=j2_twn
凤凰中文频国,https://cdn9.163189.xyz/smt3.1.1.php?id=phoenixtv_hd
凤凰资讯频国,https://cdn9.163189.xyz/smt3.1.1.php?id=phoenixinfo_hd
凤凰香港频国,https://cdn9.163189.xyz/smt3.1.1.php?id=hkphoenix_twn
无线新闻频粤,https://cdn9.163189.xyz/smt3.1.1.php?id=inews_twn
无线翡翠频粤,https://cdn9.163189.xyz/smt3.1.1.php?id=jade_twn
无线华丽频国,https://cdn9.163189.xyz/smt3.1.1.php?id=Tvbjade
无线明珠频英,https://cdn9.163189.xyz/smt3.1.1.php?id=pearl_twn
无线星河频国,https://cdn9.163189.xyz/smt3.1.1.php?id=Xinhe
无线娱乐频粤,https://cdn9.163189.xyz/smt3.1.1.php?id=Tvbentertainment
无线千禧频粤,https://cdn9.163189.xyz/smt3.1.1.php?id=Tvbclassic
RTHK-31频粤,https://cdn9.163189.xyz/smt3.1.1.php?id=rhk31_twn
RTHK-32频粤,https://cdn9.163189.xyz/smt3.1.1.php?id=rhk32_twn
VIUTV'频道粤,https://cdn9.163189.xyz/smt3.1.1.php?id=viu1_twn
VIUTV'频道英,https://cdn9.163189.xyz/smt3.1.1.php?id=viusix_twn
美亚电影频国,https://cdn9.163189.xyz/smt3.1.1.php?id=meiyamovie_twn
天映频道频国,https://cdn9.163189.xyz/smt3.1.1.php?id=Celestial
天映经典频粤,https://cdn9.163189.xyz/smt3.1.1.php?id=Celestial2
Astr'爱奇频国,https://cdn9.163189.xyz/smt3.1.1.php?id=Qiyi
AstrQJ国频国,https://cdn9.163189.xyz/smt3.1.1.php?id=Quanjia
Astr-AoD频国,https://cdn9.163189.xyz/smt3.1.1.php?id=Aodhd
Astr-AeC频国,https://cdn9.163189.xyz/smt3.1.1.php?id=AEC
Astr'欢喜频国,https://cdn9.163189.xyz/smt3.1.1.php?id=Huahee
Plus综合频粤,https://cdn9.163189.xyz/smt1.1.php?id=j2_twn
凤凰中文频国,https://cdn9.163189.xyz/smt1.1.php?id=phoenixtv_hd
凤凰资讯频国,https://cdn9.163189.xyz/smt1.1.php?id=phoenixinfo_hd
凤凰香港频国,https://cdn9.163189.xyz/smt1.1.php?id=hkphoenix_twn
无线新闻频粤,https://cdn9.163189.xyz/smt1.1.php?id=inews_twn
无线翡翠频粤,https://cdn9.163189.xyz/smt1.1.php?id=jade_twn
无线华丽频国,https://cdn9.163189.xyz/smt1.1.php?id=Tvbjade
无线明珠频英,https://cdn9.163189.xyz/smt1.1.php?id=pearl_twn
无线星河频国,https://cdn9.163189.xyz/smt1.1.php?id=Xinhe
无线娱乐频粤,https://cdn9.163189.xyz/smt1.1.php?id=Tvbentertainment
无线千禧频粤,https://cdn9.163189.xyz/smt1.1.php?id=Tvbclassic
RTHK-31频粤,https://cdn9.163189.xyz/smt1.1.php?id=rhk31_twn
RTHK-32频粤,https://cdn9.163189.xyz/smt1.1.php?id=rhk32_twn
VIUTV'频道粤,https://cdn9.163189.xyz/smt1.1.php?id=viu1_twn
VIUTV'频道英,https://cdn9.163189.xyz/smt1.1.php?id=viusix_twn
美亚电影频国,https://cdn9.163189.xyz/smt1.1.php?id=meiyamovie_twn
天映频道频国,https://cdn9.163189.xyz/smt1.1.php?id=Celestial
天映经典频粤,https://cdn9.163189.xyz/smt1.1.php?id=Celestial2
Astr'爱奇频国,https://cdn9.163189.xyz/smt1.1.php?id=Qiyi
AstrQJ国频国,https://cdn9.163189.xyz/smt1.1.php?id=Quanjia
Astr-AoD频国,https://cdn9.163189.xyz/smt1.1.php?id=Aodhd
Astr-AeC频国,https://cdn9.163189.xyz/smt1.1.php?id=AEC
Astr'欢喜频国,https://cdn9.163189.xyz/smt1.1.php?id=Huahee
Plus综合频粤,http://php.jdshipin.com:8880/smt.php?id=j2_twn
凤凰中文频国,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
凤凰资讯频国,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
凤凰香港频国,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
无线新闻频粤,http://php.jdshipin.com:8880/smt.php?id=inews_twn
无线翡翠频粤,http://php.jdshipin.com:8880/smt.php?id=jade_twn
无线华丽频国,http://php.jdshipin.com:8880/smt.php?id=Tvbjade
无线明珠频英,http://php.jdshipin.com:8880/smt.php?id=pearl_twn
无线星河频国,http://php.jdshipin.com:8880/smt.php?id=Xinhe
无线娱乐频粤,http://php.jdshipin.com:8880/smt.php?id=Tvbentertainment
无线千禧频粤,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic
RTHK-31频粤,http://php.jdshipin.com:8880/smt.php?id=rhk31_twn
RTHK-32频粤,http://php.jdshipin.com:8880/smt.php?id=rhk32_twn
VIUTV'频道粤,http://php.jdshipin.com:8880/smt.php?id=viu1_twn
VIUTV'频道英,http://php.jdshipin.com:8880/smt.php?id=viusix_twn
美亚电影频国,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
天映频道频国,http://php.jdshipin.com:8880/smt.php?id=Celestial
天映经典频粤,http://php.jdshipin.com:8880/smt.php?id=Celestial2
Astr'爱奇频国,http://php.jdshipin.com:8880/smt.php?id=Qiyi
AstrQJ国频国,http://php.jdshipin.com:8880/smt.php?id=Quanjia
Astr-AoD频国,http://php.jdshipin.com:8880/smt.php?id=Aodhd
Astr-AeC频国,http://php.jdshipin.com:8880/smt.php?id=AEC
Astr'欢喜频国,http://php.jdshipin.com:8880/smt.php?id=Huahee
Plus综合频粤,https://smt.1678520.xyz/smt3.2.1.php?id=j2_twn
凤凰中文频国,https://smt.1678520.xyz/smt3.2.1.php?id=phoenixtv_hd
凤凰资讯频国,https://smt.1678520.xyz/smt3.2.1.php?id=phoenixinfo_hd
凤凰香港频国,https://smt.1678520.xyz/smt3.2.1.php?id=hkphoenix_twn
无线新闻频粤,https://smt.1678520.xyz/smt3.2.1.php?id=inews_twn
无线翡翠频粤,https://smt.1678520.xyz/smt3.2.1.php?id=jade_twn
无线华丽频国,https://smt.1678520.xyz/smt3.2.1.php?id=Tvbjade
无线明珠频英,https://smt.1678520.xyz/smt3.2.1.php?id=pearl_twn
无线星河频国,https://smt.1678520.xyz/smt3.2.1.php?id=Xinhe
无线娱乐频粤,https://smt.1678520.xyz/smt3.2.1.php?id=Tvbentertainment
无线千禧频粤,https://smt.1678520.xyz/smt3.2.1.php?id=Tvbclassic
RTHK-31频粤,https://smt.1678520.xyz/smt3.2.1.php?id=rhk31_twn
RTHK-32频粤,https://smt.1678520.xyz/smt3.2.1.php?id=rhk32_twn
VIUTV'频道粤,https://smt.1678520.xyz/smt3.2.1.php?id=viu1_twn
VIUTV'频道英,https://smt.1678520.xyz/smt3.2.1.php?id=viusix_twn
美亚电影频国,https://smt.1678520.xyz/smt3.2.1.php?id=meiyamovie_twn
天映频道频国,https://smt.1678520.xyz/smt3.2.1.php?id=Celestial
天映经典频粤,https://smt.1678520.xyz/smt3.2.1.php?id=Celestial2
Astr'爱奇频国,https://smt.1678520.xyz/smt3.2.1.php?id=Qiyi
AstrQJ国频国,https://smt.1678520.xyz/smt3.2.1.php?id=Quanjia
Astr-AoD频国,https://smt.1678520.xyz/smt3.2.1.php?id=Aodhd
Astr-AeC频国,https://smt.1678520.xyz/smt3.2.1.php?id=AEC
Astr'欢喜频国,https://smt.1678520.xyz/smt3.2.1.php?id=Huahee

港台🌳频道,#genre#
Plus综合实时,http://vallest.uk/livehttpplay?channel_id=30023
凤凰中文实时,http://vallest.uk/livehttpplay?channel_id=30014
凤凰资讯实时,http://vallest.uk/livehttpplay?channel_id=30015
凤凰香港实时,http://vallest.uk/livehttpplay?channel_id=30016
有线综合实时,http://vallest.uk/livehttpplay?channel_id=20152
无线新闻实时,http://vallest.uk/livehttpplay?channel_id=30024
无线翡翠实时,http://vallest.uk/livehttpplay?channel_id=20124
无线明珠实时,http://vallest.uk/livehttpplay?channel_id=30026
VIUTV粤实时,http://vallest.uk/livehttpplay?channel_id=30032
VIUTV英实时,http://vallest.uk/livehttpplay?channel_id=30033
RTHK-31实时,http://vallest.uk/livehttpplay?channel_id=30066
RTHK-32实时,http://vallest.uk/livehttpplay?channel_id=30067
⬇️特闽风云⬇️,https://suo.yt/a3xFctm
Plus综合风云,http://iptv.4666888.xyz/iptv2A.php?id=TVBPLUS
凤凰中文风云,http://iptv.4666888.xyz/iptv2A.php?id=凤凰中文
凤凰资讯风云,http://iptv.4666888.xyz/iptv2A.php?id=凤凰资讯
凤凰香港风云,http://iptv.4666888.xyz/iptv2A.php?id=凤凰香港
中天新闻风云,http://iptv.4666888.xyz/iptv2A.php?id=中天新闻
中天新闻风云,rtmp://hc.siqianginfo.com/live/yifatv-ztxw01
中天新闻风加,rtmp://hc.siqianginfo.com/live/yifatv-ztxw02
有线新闻风云,http://hls.168.us.kg/u/78/master.m3u8
有线新闻风云,https://live.catvod.com/live.php?id=hoycaijing_twn&token=1eff9067e86486b8582ee7508509674dc79ba435ea891121e74dee56bc9890a9%3A1760635044%3AMTQuMTE3LjE2OS4xNQ%3D%3D
有线新闻风云,http://51.89.166.17:3002/index.php?id=hoycaijing_twn
有线新闻风云,http://feng163.com:8003/bysid/78.m3u8
有线新闻风云,http://beishan008.asuscomm.com:8891/bysid/78.m3u8
有线新闻风云,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-9-0.html
有线新闻风云,video://http://99754106633f94d350db34d548d6091a.everydaytv.top/play-2-7-0.html
无线新闻风云,http://erp.giihgtidg.com:8080/live/wxxw01.m3u8
Now新闻风云,http://iptv.4666888.xyz/iptv2A.php?id=NOW新闻
有线综合风云,http://php.jdshipin.com/PLTV/iptv.php?id=hoytv2
无线翡翠风云,http://erp.giihgtidg.com:8080/live/jade01.m3u8
无线翡翠风云,http://iptv.4666888.xyz/iptv2A.php?id=TVB翡翠
无线明珠风云,http://iptv.4666888.xyz/iptv2A.php?id=TVB明珠
无线千禧风云,http://iptv.4666888.xyz/iptv2A.php?id=TVB千禧经典
无线一台风云,http://iptv.4666888.xyz/iptv2A.php?id=TVB1
无线综台风云,http://iptv.4666888.xyz/iptv2A.php?id=TVBJ1
VIUTV'粤风云,http://iptv.4666888.xyz/iptv2A.php?id=VIUTV
tvbs台剧风云,http://iptv.4666888.xyz/iptv2A.php?id=TVBS台剧
三立都会风云,http://iptv.4666888.xyz/iptv2A.php?id=综艺玩很大
纬来戏剧风云,http://iptv.4666888.xyz/iptv2A.php?id=纬来戏剧
星空卫视风云,http://iptv.4666888.xyz/iptv2A.php?id=星空卫视
重温经典风云,http://iptv.4666888.xyz/iptv2A.php?id=重温经典
八度空间风云,http://iptv.4666888.xyz/iptv2A.php?id=八度空间
爱奇艺频风云,http://iptv.4666888.xyz/iptv2A.php?id=爱奇艺

凤凰中文限推,http://play-ali.cloudvdn.com/live/00987tp3309.flv
凤凰资讯限推,http://play-ali.cloudvdn.com/live/00987tp0032.flv
凤凰香港限推,http://play-ali.cloudvdn.com/live/00987tp0033.flv
无线翡翠限推,http://play-ali.cloudvdn.com/live/00987tp0031.flv
天映频道限推,http://play-ali.cloudvdn.com/live/00987tp0047.flv
天映经典限推,http://play-ali.cloudvdn.com/live/00987tp0035.flv
美亚电影限推,http://play-ali.cloudvdn.com/live/00987tp0045.flv
Now爆谷限推,http://play-ali.cloudvdn.com/live/00987tp0038.flv
Now星影限推,http://play-ali.cloudvdn.com/live/00987tp0039.flv
凤凰中文频高,http://bxtv.3a.ink/api.php?id=fhzw
凤凰资讯频高,http://bxtv.3a.ink/api.php?id=fhzx
凤凰香港频高,http://bxtv.3a.ink/api.php?id=fhhk
凤凰中文频高,http://api.mg.itv888.cn:8080/hls/2f80047f91e/index.m3u8
凤凰资讯频高,http://api.mg.itv888.cn:8080/hls/11ef1dc70d8/index.m3u8
凤凰香港频高,http://api.mg.itv888.cn:8080/hls/e9660dce9a6/index.m3u8
中天新闻频道,http://tlive24.uk/livehttpplay?channel_id=20163
中天新闻频道,http://bxtv.3a.ink/api.php?id=ztxw
有线新闻频道,http://api.mg.itv888.cn:8080/hls/5e12ccd9191/index.m3u8
无线新闻频道,http://api.mg.itv888.cn:8080/hls/e1bb5e8bc4f/index.m3u8
无线新闻频道,http://bxtv.3a.ink/api.php?id=wxxw
Now新闻频道,http://iptv.4666888.xyz/iptv2A.php?id=NOW新闻
Now新闻频道,http://bxtv.3a.ink/api.php?id=now
Now新闻频道,http://cdn.163189.xyz/163189/now
pₒₚc电影频道,http://bxtv.3a.ink/api.php?id=popc
pₒₚc电影频流,http://tl.061833.xyz/tl/popc
Plus综合频流,http://tl.061833.xyz/tl/pluse
无线新闻频流,http://tl.061833.xyz/tl/null-11
无线翡翠频流,http://tl.061833.xyz/tl/null
无线明珠频流,http://tl.061833.xyz/tl/null-12
无线娱乐频流,http://tl.061833.xyz/tl/null-14
无线经典频流,http://tl.061833.xyz/tl/null-3
无线综合频流,http://tl.061833.xyz/tl/mytvsuperfree
无线戏曲频流,http://tl.061833.xyz/tl/null-15
无线粤片频流,http://tl.061833.xyz/tl/null-10
